outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 to 17,2004-06,"New Mexico Region 1",0.0244141785,0.0140298316,0.0421559975
Cocaine Use in the Past Year,18 or Older,2004-06,"New Mexico Region 1",0.0272529548,0.0186448422,0.0396746621
Cocaine Use in the Past Year,18 to 25,2004-06,"New Mexico Region 1",0.0775733426,0.0522277449,0.1137427766
Cocaine Use in the Past Year,26 or Older,2004-06,"New Mexico Region 1",0.0176190208,0.0102437711,0.0301425458
Cocaine Use in the Past Year,12 or Older,2004-06,"New Mexico Region 2",0.0227899394,0.0154054382,0.0335933839
Cocaine Use in the Past Year,12 to 17,2004-06,"New Mexico Region 2",0.0224593785,0.012464742,0.0401422783
Cocaine Use in the Past Year,18 or Older,2004-06,"New Mexico Region 2",0.0228265411,0.0150070395,0.0345774091
Cocaine Use in the Past Year,18 to 25,2004-06,"New Mexico Region 2",0.0697142893,0.0452161165,0.1060118667
Cocaine Use in the Past Year,26 or Older,2004-06,"New Mexico Region 2",0.0155874436,0.0088751593,0.027236724
Cocaine Use in the Past Year,12 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.0291345385,0.0213797021,0.0395884177
Cocaine Use in the Past Year,12 to 17,2004-06,"New Mexico Region 3 (Bernalillo)",0.0211541362,0.0130079146,0.0342250357
Cocaine Use in the Past Year,18 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.0300037428,0.0216062887,0.0415264091
Cocaine Use in the Past Year,18 to 25,2004-06,"New Mexico Region 3 (Bernalillo)",0.0822747766,0.0591596601,0.1133335801
Cocaine Use in the Past Year,26 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.0197857662,0.0122387112,0.0318367443
Cocaine Use in the Past Year,12 or Older,2004-06,"New Mexico Region 4",0.0242854144,0.0168662365,0.0348524708
Cocaine Use in the Past Year,12 to 17,2004-06,"New Mexico Region 4",0.0208779158,0.0117163562,0.0369355839
Cocaine Use in the Past Year,18 or Older,2004-06,"New Mexico Region 4",0.0247584683,0.0166494559,0.0366696473
Cocaine Use in the Past Year,18 to 25,2004-06,"New Mexico Region 4",0.0752710142,0.049285018,0.1133251731
Cocaine Use in the Past Year,26 or Older,2004-06,"New Mexico Region 4",0.0147152754,0.0084186571,0.0255997777
Cocaine Use in the Past Year,12 or Older,2004-06,"New Mexico Region 5",0.0241544598,0.0171620458,0.0338975675
Cocaine Use in the Past Year,12 to 17,2004-06,"New Mexico Region 5",0.021164297,0.0123722479,0.0359766175
Cocaine Use in the Past Year,18 or Older,2004-06,"New Mexico Region 5",0.0245564613,0.0170111803,0.0353281604
Cocaine Use in the Past Year,18 to 25,2004-06,"New Mexico Region 5",0.0728539726,0.0498042747,0.1053880439
Cocaine Use in the Past Year,26 or Older,2004-06,"New Mexico Region 5",0.0145669648,0.0084274708,0.0250660741
Cocaine Use in the Past Year,12 or Older,2004-06,"New York",0.0266392292,0.023032744,0.030792622
Cocaine Use in the Past Year,12 to 17,2004-06,"New York",0.0138867208,0.0109099658,0.0176611729
Cocaine Use in the Past Year,18 or Older,2004-06,"New York",0.0280375832,0.0240761779,0.0326289914
Cocaine Use in the Past Year,18 to 25,2004-06,"New York",0.0722147908,0.0635696443,0.0819327659
Cocaine Use in the Past Year,26 or Older,2004-06,"New York",0.0205817629,0.0164815341,0.0256754059
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 2A: Bronx",0.027880003,0.0186860234,0.041406768
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 2A: Bronx",0.0100960502,0.0055626568,0.0182561929
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 2A: Bronx",0.0302006167,0.0199470435,0.0454803398
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 2A: Bronx",0.0464798961,0.0299539183,0.0714518905
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 2A: Bronx",0.0270005472,0.0161916982,0.0446970777
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 14",0.0248960659,0.0172088484,0.0358917683
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 14",0.0147158347,0.008308058,0.0259364979
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 14",0.0261356638,0.0177168468,0.0383986091
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 14",0.0709163937,0.0479773189,0.1036293211
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 14",0.0172961526,0.0100690937,0.0295555393
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 15",0.0309254056,0.0220954745,0.0431283842
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 15",0.0204366201,0.0118388067,0.0350569874
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 15",0.032259915,0.0226253877,0.0458048239
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 15",0.1053092037,0.0737586169,0.148196386
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 15",0.0196425848,0.0116888701,0.0328286465
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 2",0.0256657083,0.0186983424,0.0351362919
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 2",0.0096743308,0.0057982257,0.0160996462
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 2",0.0275228452,0.0198170162,0.0381085816
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 2",0.0571349339,0.0419171844,0.0774308856
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 2",0.0220568014,0.0143278059,0.0338121053
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 6",0.0229650429,0.0159909676,0.0328790638
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 6",0.0156794678,0.0093787178,0.0261016147
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 6",0.0237469055,0.0162167125,0.0346505688
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 6",0.0764891903,0.0523464841,0.1104687481
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 6",0.0164500227,0.0098148471,0.0274464716
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 7",0.0253225887,0.0179970049,0.0355221494
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 7",0.0168253589,0.0101659935,0.0277248412
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 7",0.0263782373,0.0183929925,0.0376971088
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 7",0.0787428342,0.054399002,0.1126824747
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 7",0.0175926251,0.0106394257,0.0289569598
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 8",0.0298959516,0.0219485296,0.0406016225
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 8",0.0195240494,0.0116692733,0.0324921817
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 8",0.0310731342,0.0224698074,0.0428262205
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 8",0.099478185,0.073916197,0.1326142482
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 8",0.0196193162,0.0120621115,0.0317590845
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 9",0.0288817761,0.0212688339,0.0391107945
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 9",0.0163807298,0.0099787113,0.0267789776
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 9",0.0304103602,0.0220400786,0.0418235236
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 9",0.0908445998,0.0674484798,0.1213006089
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 9",0.0197683749,0.0121125104,0.0321059596
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region D",0.027188344,0.0215209796,0.0342958493
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region D",0.0169631315,0.0117703703,0.0243902537
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region D",0.0284511251,0.0222351699,0.0363401977
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region D",0.084420082,0.0665637586,0.1065198952
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region D",0.0184099831,0.0129013183,0.0262083126
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 2C: New York",0.0401739781,0.0289620373,0.0554783642
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 2C: New York",0.0128506592,0.0072986086,0.022530299
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 2C: New York",0.042010277,0.0300980204,0.0583535365
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 2C: New York",0.0844871839,0.0607054959,0.1164306268
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 2C: New York",0.0348462098,0.0227222871,0.053087683
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region B",0.0241753304,0.0195854119,0.0298082102
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region B",0.0148017121,0.0107284144,0.0203896592
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region B",0.0252073759,0.0201971114,0.0314206711
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region B",0.0803408087,0.0648274024,0.0991729307
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region B",0.0172117014,0.012491547,0.0236726941
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region C",0.0288904022,0.0241510202,0.0345269311
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region C",0.0168917616,0.0123930802,0.0229854552
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region C",0.0303003889,0.0250997155,0.0365382579
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region C",0.0897832975,0.0763332271,0.1053330359
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region C",0.0200073464,0.0149228712,0.026777098
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 2D: Queens",0.0180895533,0.0123024106,0.0265258986
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 2D: Queens",0.0116034426,0.006597705,0.0203293565
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 2D: Queens",0.0187075044,0.0124510938,0.0280184363
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 2D: Queens",0.0415902775,0.0281848303,0.060971679
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 2D: Queens",0.0148175208,0.008704575,0.0251146317
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 1: Long Island",0.0244085572,0.0185514435,0.0320544989
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 1: Long Island",0.013707718,0.0087933668,0.0213095086
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 1: Long Island",0.0255568845,0.0191643434,0.0340078167
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 1: Long Island",0.0826591754,0.0622984221,0.1089015324
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 1: Long Island",0.0174642954,0.0115031481,0.0264320178
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 2: New York City",0.0267656917,0.0217940415,0.0328334062
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 2: New York City",0.0106985103,0.0076199652,0.0150020173
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 2: New York City",0.0284117262,0.022969747,0.0350967017
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 2: New York City",0.0564394646,0.0464085655,0.0684827708
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 2: New York City",0.0233949034,0.0176661815,0.0309228354
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 10",0.0269227337,0.0195529503,0.0369655628
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 10",0.0168111543,0.0099605545,0.0282390199
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 10",0.0281852056,0.0201137334,0.039365569
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 10",0.0797290763,0.0561429165,0.1120477057
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 10",0.0166025935,0.0099298713,0.0276341302
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 11",0.0265660656,0.0195886676,0.0359376812
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 11",0.016278628,0.0097661672,0.0270153729
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 11",0.0278139792,0.0201561417,0.0382676001
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 11",0.085288303,0.0617472259,0.1166881948
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 11",0.0179100185,0.0111173287,0.0287324531
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 12",0.0308999866,0.0227731455,0.0418029182
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 12",0.0157347042,0.0096053967,0.0256738002
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 12",0.0325821717,0.0237047587,0.0446321824
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 12",0.089797546,0.0662203865,0.1206842173
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 12",0.0235702336,0.0151025847,0.0366090155
Cocaine Use in the Past Year,12 or Older,2004-06,"New York Region 13",0.0254533272,0.0178078253,0.036260121
Cocaine Use in the Past Year,12 to 17,2004-06,"New York Region 13",0.0153156695,0.0087951333,0.0265409586
Cocaine Use in the Past Year,18 or Older,2004-06,"New York Region 13",0.0266817326,0.018363715,0.0386192458
Cocaine Use in the Past Year,18 to 25,2004-06,"New York Region 13",0.0771782791,0.0527252102,0.1116357506
Cocaine Use in the Past Year,26 or Older,2004-06,"New York Region 13",0.0182090904,0.0108900978,0.0302963486
Cocaine Use in the Past Year,12 or Older,2004-06,"North Carolina",0.0210033103,0.0166048095,0.0265355046
Cocaine Use in the Past Year,12 to 17,2004-06,"North Carolina",0.013213698,0.0092019222,0.0189410576
Cocaine Use in the Past Year,18 or Older,2004-06,"North Carolina",0.0218868583,0.0170845164,0.0280006507
Cocaine Use in the Past Year,18 to 25,2004-06,"North Carolina",0.0581731117,0.0456799539,0.0738187668
Cocaine Use in the Past Year,26 or Older,2004-06,"North Carolina",0.0159322585,0.0113188969,0.0223833667
Cocaine Use in the Past Year,12 or Older,2004-06,"North Carolina South Central",0.0199756852,0.0136521148,0.0291417535
Cocaine Use in the Past Year,12 to 17,2004-06,"North Carolina South Central",0.0118286985,0.0066867223,0.0208418021
Cocaine Use in the Past Year,18 or Older,2004-06,"North Carolina South Central",0.020941762,0.0140870013,0.0310270911
Cocaine Use in the Past Year,18 to 25,2004-06,"North Carolina South Central",0.0540696411,0.0358742309,0.080721093
Cocaine Use in the Past Year,26 or Older,2004-06,"North Carolina South Central",0.0152109929,0.0089668623,0.0256905461
Cocaine Use in the Past Year,12 or Older,2004-06,"North Carolina Western",0.0216742785,0.0156774722,0.0298952621
Cocaine Use in the Past Year,12 to 17,2004-06,"North Carolina Western",0.015780883,0.0094314363,0.0262914593
Cocaine Use in the Past Year,18 or Older,2004-06,"North Carolina Western",0.0223107827,0.0158361003,0.031348356
Cocaine Use in the Past Year,18 to 25,2004-06,"North Carolina Western",0.066403206,0.0477377902,0.0916642594
Cocaine Use in the Past Year,26 or Older,2004-06,"North Carolina Western",0.0157907562,0.0098406012,0.025246958
Cocaine Use in the Past Year,12 or Older,2004-06,"North Carolina Eastern",0.0212449082,0.0146479036,0.0307203879
Cocaine Use in the Past Year,12 to 17,2004-06,"North Carolina Eastern",0.0110882438,0.0062149035,0.0197071746
Cocaine Use in the Past Year,18 or Older,2004-06,"North Carolina Eastern",0.0224518235,0.0152356906,0.0329713254
Cocaine Use in the Past Year,18 to 25,2004-06,"North Carolina Eastern",0.0588823145,0.0403321392,0.0852068433
Cocaine Use in the Past Year,26 or Older,2004-06,"North Carolina Eastern",0.0158379729,0.0091703844,0.02722024
Cocaine Use in the Past Year,12 or Older,2004-06,"North Carolina North Central",0.0209002148,0.013900483,0.031312807
Cocaine Use in the Past Year,12 to 17,2004-06,"North Carolina North Central",0.0129307303,0.0074047699,0.0224871256
Cocaine Use in the Past Year,18 or Older,2004-06,"North Carolina North Central",0.0217901778,0.0141833472,0.0333387443
Cocaine Use in the Past Year,18 to 25,2004-06,"North Carolina North Central",0.0513080904,0.0338124812,0.0771337515
Cocaine Use in the Past Year,26 or Older,2004-06,"North Carolina North Central",0.0169167874,0.0096366643,0.0295327528
Cocaine Use in the Past Year,12 or Older,2004-06,"North Dakota",0.0158434211,0.0119103895,0.0210475476
Cocaine Use in the Past Year,12 to 17,2004-06,"North Dakota",0.0165697827,0.0113253549,0.0241833427
Cocaine Use in the Past Year,18 or Older,2004-06,"North Dakota",0.0157651922,0.0115235216,0.0215341577
Cocaine Use in the Past Year,18 to 25,2004-06,"North Dakota",0.0428921242,0.0314959107,0.0581642067
Cocaine Use in the Past Year,26 or Older,2004-06,"North Dakota",0.0100370068,0.0062975965,0.0159611533
Cocaine Use in the Past Year,12 or Older,2004-06,"North Dakota Badlands and West Central",0.0136026474,0.0090551643,0.0203868826
Cocaine Use in the Past Year,12 to 17,2004-06,"North Dakota Badlands and West Central",0.0161024434,0.0093315362,0.0276491628
Cocaine Use in the Past Year,18 or Older,2004-06,"North Dakota Badlands and West Central",0.0133289226,0.0085303142,0.020770371
Cocaine Use in the Past Year,18 to 25,2004-06,"North Dakota Badlands and West Central",0.0411829493,0.0258368702,0.0650354744
Cocaine Use in the Past Year,26 or Older,2004-06,"North Dakota Badlands and West Central",0.0086322409,0.0046181486,0.0160790195
Cocaine Use in the Past Year,12 or Older,2004-06,"North Dakota Northeast",0.0191230679,0.0127081595,0.0286820635
Cocaine Use in the Past Year,12 to 17,2004-06,"North Dakota Northeast",0.016178146,0.0088621507,0.0293548583
Cocaine Use in the Past Year,18 or Older,2004-06,"North Dakota Northeast",0.0194345073,0.0125607248,0.0299558106
