outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,12 or Older,2006-08,"Iowa Southeast",0.0444111289,0.032737999,0.0599883206
Marijuana Use in the Past Month,12 to 17,2006-08,"Iowa Southeast",0.0528769419,0.0361417394,0.0767442728
Marijuana Use in the Past Month,18 or Older,2006-08,"Iowa Southeast",0.0435030671,0.0315905933,0.0596310025
Marijuana Use in the Past Month,18 to 25,2006-08,"Iowa Southeast",0.1266605704,0.0937373791,0.1689910502
Marijuana Use in the Past Month,26 or Older,2006-08,"Iowa Southeast",0.0276484677,0.0178246189,0.0426515068
Marijuana Use in the Past Month,12 or Older,2006-08,"Iowa Southwest",0.0364775289,0.0250352977,0.0528657963
Marijuana Use in the Past Month,12 to 17,2006-08,"Iowa Southwest",0.0627252036,0.0413277356,0.0941136367
Marijuana Use in the Past Month,18 or Older,2006-08,"Iowa Southwest",0.0335490671,0.0224020183,0.0499593318
Marijuana Use in the Past Month,18 to 25,2006-08,"Iowa Southwest",0.0980652743,0.0670435738,0.1412675343
Marijuana Use in the Past Month,26 or Older,2006-08,"Iowa Southwest",0.0231617651,0.0140599228,0.0379291108
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas",0.0516616562,0.0433937965,0.0614036828
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas",0.0643134354,0.05228095,0.078884698
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas",0.0501997062,0.0415484312,0.0605385819
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas",0.133044283,0.1106528014,0.1591559837
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas",0.0345869975,0.026445419,0.0451189084
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas Kansas City Metro",0.0616883098,0.04833483,0.0784269346
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas Kansas City Metro",0.073785912,0.0545933701,0.0990189938
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas Kansas City Metro",0.0602971067,0.0463822772,0.0780447853
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas Kansas City Metro",0.1544899448,0.1196583425,0.1971896496
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas Kansas City Metro",0.0424475963,0.0298100676,0.0601106773
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas Northeast",0.0459745864,0.0333490524,0.063068132
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas Northeast",0.0602904115,0.0411414668,0.0875383887
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas Northeast",0.0444282383,0.0317505471,0.061844682
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas Northeast",0.11480677,0.0829649273,0.1567801452
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas Northeast",0.0293946597,0.01875623,0.0457855938
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas South Central",0.0382940878,0.0261668101,0.0557202857
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas South Central",0.0514259029,0.0335695402,0.0780137229
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas South Central",0.0367859425,0.0245578529,0.0547609447
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas South Central",0.1010692623,0.068921395,0.1458631183
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas South Central",0.0248853994,0.014940186,0.0411741137
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas Southeast",0.0463805642,0.0314591047,0.0678834187
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas Southeast",0.0585171367,0.0385091366,0.0879694843
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas Southeast",0.0450827305,0.0299430048,0.0673459352
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas Southeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas Southeast",0.0311014881,0.0187202248,0.0512438949
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas West",0.0493121979,0.0342418908,0.070530754
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas West",0.0631476529,0.041759752,0.0944104423
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas West",0.0475951471,0.0324532555,0.0692958885
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas West",0.1331374453,0.0932528456,0.1865708505
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas West",0.032433821,0.0198909393,0.0524626613
Marijuana Use in the Past Month,12 or Older,2006-08,"Kansas Wichita (Sedgwick)",0.0524293674,0.0385385859,0.0709574106
Marijuana Use in the Past Month,12 to 17,2006-08,"Kansas Wichita (Sedgwick)",0.063061938,0.0430003161,0.0915874819
Marijuana Use in the Past Month,18 or Older,2006-08,"Kansas Wichita (Sedgwick)",0.051112318,0.0369626455,0.0702833164
Marijuana Use in the Past Month,18 to 25,2006-08,"Kansas Wichita (Sedgwick)",0.1449825793,0.1065271985,0.1943011214
Marijuana Use in the Past Month,26 or Older,2006-08,"Kansas Wichita (Sedgwick)",0.0353031304,0.0229652995,0.053903622
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky",0.0542043949,0.0461911208,0.0635152467
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky",0.0639617899,0.052510028,0.0777062086
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky",0.0531569486,0.044791728,0.0629814344
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky",0.1580083368,0.135931816,0.1829112945
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky",0.0366154098,0.0287099259,0.0465933017
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0410468945,0.0293976057,0.0570411173
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0520456219,0.0349805511,0.0767734791
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0398841466,0.0281103092,0.0563036996
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1246751906,0.0901546942,0.169944772
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0265983177,0.0168009394,0.0418657067
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.0614266877,0.04813136,0.0780932793
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.0643072237,0.0465773704,0.0881619463
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.06112218,0.0473594043,0.0785546585
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.1773987025,0.1410868149,0.2206553639
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky Bluegrass, Comprehend, and North Key",0.0412846187,0.0289691626,0.0585201304
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky Communicare and River Valley",0.0490441072,0.0355226366,0.0673530169
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky Communicare and River Valley",0.0627586601,0.0429808427,0.0907741009
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky Communicare and River Valley",0.0474535481,0.0337581839,0.0663236138
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky Communicare and River Valley",0.1445148747,0.1048240321,0.1959447461
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky Communicare and River Valley",0.0324351391,0.0210714418,0.0496165938
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky Four Rivers and Pennyroyal",0.048556362,0.0343884653,0.0681494074
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky Four Rivers and Pennyroyal",0.0627600668,0.0421259944,0.0925248112
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky Four Rivers and Pennyroyal",0.0470917072,0.0328507503,0.0670780133
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky Four Rivers and Pennyroyal",0.1455726412,0.1036268724,0.200695608
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky Four Rivers and Pennyroyal",0.0308140234,0.0193965362,0.0486190283
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.040080286,0.0290220681,0.0551128354
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.0492376372,0.0328648378,0.0731501949
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.0391400323,0.0279299417,0.0545967494
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.1222637629,0.0900150572,0.1639838789
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky Kentucky River, Mountain, and Pathways",0.0263827501,0.0169520507,0.0408419298
Marijuana Use in the Past Month,12 or Older,2006-08,"Kentucky Centerstone",0.0676951108,0.0517031482,0.0881735247
Marijuana Use in the Past Month,12 to 17,2006-08,"Kentucky Centerstone",0.0810229134,0.0588520267,0.110564859
Marijuana Use in the Past Month,18 or Older,2006-08,"Kentucky Centerstone",0.0662170685,0.0497260268,0.0876725898
Marijuana Use in the Past Month,18 to 25,2006-08,"Kentucky Centerstone",0.1906966504,0.1485262105,0.2414452093
Marijuana Use in the Past Month,26 or Older,2006-08,"Kentucky Centerstone",0.0484752833,0.0333906436,0.0698819239
Marijuana Use in the Past Month,12 or Older,2006-08,"Louisiana",0.0501936959,0.0421851797,0.0596279162
Marijuana Use in the Past Month,12 to 17,2006-08,"Louisiana",0.0532420958,0.0427763441,0.0660916255
Marijuana Use in the Past Month,18 or Older,2006-08,"Louisiana",0.0498351163,0.0414071776,0.0598713217
Marijuana Use in the Past Month,18 to 25,2006-08,"Louisiana",0.136273506,0.1159804391,0.1594767057
Marijuana Use in the Past Month,26 or Older,2006-08,"Louisiana",0.0331224969,0.0251607678,0.0434911916
Marijuana Use in the Past Month,12 or Older,2006-08,"Louisiana Region 10 (Jefferson)",0.053312451,0.036673789,0.0768973804
Marijuana Use in the Past Month,12 to 17,2006-08,"Louisiana Region 10 (Jefferson)",0.0597112476,0.0393729101,0.0895758413
Marijuana Use in the Past Month,18 or Older,2006-08,"Louisiana Region 10 (Jefferson)",0.0525611319,0.0355105151,0.0771438911
Marijuana Use in the Past Month,18 to 25,2006-08,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Louisiana Region 10 (Jefferson)",0.0377268919,0.0232073713,0.0607653345
Marijuana Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 2 and 9",0.05603675,0.0441009246,0.0709631662
Marijuana Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 2 and 9",0.0636249805,0.0455490489,0.0882112946
Marijuana Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 2 and 9",0.0551476369,0.04281146,0.0707756611
Marijuana Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 2 and 9",0.1476309504,0.1167450546,0.1849767245
Marijuana Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 2 and 9",0.0353893775,0.0243331647,0.0512055291
Marijuana Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 7 and 8",0.0528435666,0.0395772867,0.070231516
Marijuana Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 7 and 8",0.0525839688,0.0364139105,0.0753728775
Marijuana Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 7 and 8",0.0528740556,0.0390875402,0.0711630797
Marijuana Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 7 and 8",0.1455126902,0.1099483773,0.1901234553
Marijuana Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 7 and 8",0.0338628858,0.0221305606,0.0514875127
Marijuana Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 4, 5, and 6",0.0407239769,0.0299471566,0.0551584397
Marijuana Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 4, 5, and 6",0.0456979835,0.0311959479,0.0664789662
Marijuana Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 4, 5, and 6",0.0401363426,0.0290822959,0.0551533086
Marijuana Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 4, 5, and 6",0.1154969545,0.0857554851,0.1538178434
Marijuana Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 4, 5, and 6",0.0259812721,0.0167422202,0.0401108292
Marijuana Use in the Past Month,12 or Older,2006-08,"Louisiana Regions 1 and 3",0.0507037121,0.0361705866,0.0706481415
Marijuana Use in the Past Month,12 to 17,2006-08,"Louisiana Regions 1 and 3",0.0454419527,0.0301102403,0.0680327591
Marijuana Use in the Past Month,18 or Older,2006-08,"Louisiana Regions 1 and 3",0.0513245463,0.0361775731,0.0723373477
Marijuana Use in the Past Month,18 to 25,2006-08,"Louisiana Regions 1 and 3",0.1297796466,0.0939535614,0.176604043
Marijuana Use in the Past Month,26 or Older,2006-08,"Louisiana Regions 1 and 3",0.0370165985,0.0236277198,0.0575452587
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine",0.0835778267,0.0725384864,0.0961230794
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine",0.0939211165,0.0784900591,0.1120171278
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine",0.0825303767,0.0707964942,0.0960081037
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine",0.2525158312,0.2246344504,0.2825965354
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine",0.0585235805,0.0468634501,0.0728630954
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine Cumberland",0.088219572,0.0697872053,0.1109397214
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine Cumberland",0.0973992333,0.0707741525,0.1326111708
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine Cumberland",0.0872895368,0.0682378822,0.1110264987
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine Cumberland",0.2756518404,0.2266688459,0.330693565
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine Cumberland",0.0610654909,0.0431525111,0.0857479407
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine Aroostook/Downeast",0.0695300987,0.0518158403,0.0927082039
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine Aroostook/Downeast",0.0807483855,0.0558755713,0.1153406096
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine Aroostook/Downeast",0.0684285833,0.0502689427,0.09250939
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine Aroostook/Downeast",0.2106463792,0.1617637361,0.2695505531
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine Aroostook/Downeast",0.0492402416,0.0327282664,0.0734502073
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine Central",0.0824360689,0.0616412579,0.1094279701
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine Central",0.0884879394,0.0618208031,0.1251240919
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine Central",0.0818229948,0.0603512555,0.1100393354
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine Central",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine Central",0.0582652255,0.0391046969,0.0859740384
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine Penquis",0.0949546837,0.0744450851,0.1203797684
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine Penquis",0.0941766107,0.0663909582,0.1319474977
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine Penquis",0.0950290317,0.0737973181,0.121567421
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine Penquis",0.279718986,0.2266494644,0.339755472
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine Penquis",0.0621893033,0.0431356214,0.0888775537
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine Western",0.0811517379,0.060493338,0.1080535743
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine Western",0.0885822566,0.0607638787,0.1274086011
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine Western",0.0803960753,0.0591941953,0.1083176216
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine Western",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine Western",0.0571246652,0.0385046769,0.0839625655
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine Midcoast",0.0755259842,0.0563006293,0.1006163947
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine Midcoast",0.1016663949,0.0729713663,0.1399419694
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine Midcoast",0.0728991183,0.0533474872,0.0988679694
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine Midcoast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine Midcoast",0.0535283578,0.0359904621,0.0789127713
Marijuana Use in the Past Month,12 or Older,2006-08,"Maine York",0.0885975009,0.0679659385,0.114721051
Marijuana Use in the Past Month,12 to 17,2006-08,"Maine York",0.1027196277,0.0738176896,0.1412122611
Marijuana Use in the Past Month,18 or Older,2006-08,"Maine York",0.0870647046,0.0657465815,0.114448384
Marijuana Use in the Past Month,18 to 25,2006-08,"Maine York",0.2580165366,0.2049367551,0.319322663
Marijuana Use in the Past Month,26 or Older,2006-08,"Maine York",0.0650239699,0.0449727867,0.0931431058
Marijuana Use in the Past Month,12 or Older,2006-08,"Maryland",0.0504014699,0.0426710643,0.059445375
Marijuana Use in the Past Month,12 to 17,2006-08,"Maryland",0.0588242593,0.0478805169,0.0720799793
Marijuana Use in the Past Month,18 or Older,2006-08,"Maryland",0.0494454848,0.0413274104,0.0590599776
Marijuana Use in the Past Month,18 to 25,2006-08,"Maryland",0.1549222346,0.1319717338,0.1810315505
Marijuana Use in the Past Month,26 or Older,2006-08,"Maryland",0.0319223153,0.0243808112,0.0416968682
