outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 12",0.2081723563,0.1698974459,0.2524476394
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 12",0.0526838521,0.0378346048,0.0729194157
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 13",0.0733435028,0.0554770848,0.0963766962
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 13",0.0789532325,0.0530974328,0.1158589978
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 13",0.0726670099,0.0539699538,0.0971760244
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 13",0.1916807571,0.1433339517,0.2515465961
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 13",0.052698497,0.0353905273,0.077788439
Marijuana Use in the Past Month,12 or Older,2004-06,"North Carolina",0.0523875721,0.0443544107,0.0617815849
Marijuana Use in the Past Month,12 to 17,2004-06,"North Carolina",0.0722500638,0.0581730613,0.0894101078
Marijuana Use in the Past Month,18 or Older,2004-06,"North Carolina",0.0501323531,0.0416979537,0.0601656971
Marijuana Use in the Past Month,18 to 25,2004-06,"North Carolina",0.1446152075,0.1233620236,0.1688248029
Marijuana Use in the Past Month,26 or Older,2004-06,"North Carolina",0.0346294436,0.0264103031,0.0452874778
Marijuana Use in the Past Month,12 or Older,2004-06,"North Carolina South Central",0.0493757089,0.0373109097,0.0650780375
Marijuana Use in the Past Month,12 to 17,2004-06,"North Carolina South Central",0.0611401012,0.0423567787,0.0874919777
Marijuana Use in the Past Month,18 or Older,2004-06,"North Carolina South Central",0.0479826215,0.0353142662,0.0648898306
Marijuana Use in the Past Month,18 to 25,2004-06,"North Carolina South Central",0.1331208046,0.0986313666,0.1772982734
Marijuana Use in the Past Month,26 or Older,2004-06,"North Carolina South Central",0.0332548912,0.0216743267,0.0507022665
Marijuana Use in the Past Month,12 or Older,2004-06,"North Carolina Western",0.0567775463,0.0450697703,0.0712995718
Marijuana Use in the Past Month,12 to 17,2004-06,"North Carolina Western",0.0915460815,0.0666795168,0.124449528
Marijuana Use in the Past Month,18 or Older,2004-06,"North Carolina Western",0.0530116755,0.0408978137,0.0684575352
Marijuana Use in the Past Month,18 to 25,2004-06,"North Carolina Western",0.1642430405,0.1313493478,0.2034449723
Marijuana Use in the Past Month,26 or Older,2004-06,"North Carolina Western",0.0365672344,0.0250957876,0.0529972996
Marijuana Use in the Past Month,12 or Older,2004-06,"North Carolina Eastern",0.0539132688,0.0408783205,0.0707978842
Marijuana Use in the Past Month,12 to 17,2004-06,"North Carolina Eastern",0.0694614566,0.0484699927,0.0986018854
Marijuana Use in the Past Month,18 or Older,2004-06,"North Carolina Eastern",0.0520678511,0.0384879735,0.0700899006
Marijuana Use in the Past Month,18 to 25,2004-06,"North Carolina Eastern",0.1443265395,0.1091199399,0.1884889277
Marijuana Use in the Past Month,26 or Older,2004-06,"North Carolina Eastern",0.035317619,0.0227894261,0.0543499749
Marijuana Use in the Past Month,12 or Older,2004-06,"North Carolina North Central",0.0480519675,0.0359476052,0.0639617226
Marijuana Use in the Past Month,12 to 17,2004-06,"North Carolina North Central",0.0599834529,0.0408990149,0.087163821
Marijuana Use in the Past Month,18 or Older,2004-06,"North Carolina North Central",0.0467163214,0.0341032767,0.0636866986
Marijuana Use in the Past Month,18 to 25,2004-06,"North Carolina North Central",0.1316749612,0.0976742871,0.1752131044
Marijuana Use in the Past Month,26 or Older,2004-06,"North Carolina North Central",0.0326925257,0.0211082354,0.0503075967
Marijuana Use in the Past Month,12 or Older,2004-06,"North Dakota",0.0470277264,0.039012072,0.0565933354
Marijuana Use in the Past Month,12 to 17,2004-06,"North Dakota",0.0551703655,0.0439589026,0.0690347711
Marijuana Use in the Past Month,18 or Older,2004-06,"North Dakota",0.0461611401,0.0376831651,0.0564346364
Marijuana Use in the Past Month,18 to 25,2004-06,"North Dakota",0.1179000927,0.0990153684,0.1398276321
Marijuana Use in the Past Month,26 or Older,2004-06,"North Dakota",0.0310057193,0.022625769,0.0423548682
Marijuana Use in the Past Month,12 or Older,2004-06,"North Dakota Badlands and West Central",0.0479572546,0.0356624044,0.064208608
Marijuana Use in the Past Month,12 to 17,2004-06,"North Dakota Badlands and West Central",0.0621939095,0.0436162051,0.0879567887
Marijuana Use in the Past Month,18 or Older,2004-06,"North Dakota Badlands and West Central",0.0464000046,0.0335471346,0.063851838
Marijuana Use in the Past Month,18 to 25,2004-06,"North Dakota Badlands and West Central",0.1246228912,0.0925208183,0.1658280716
Marijuana Use in the Past Month,26 or Older,2004-06,"North Dakota Badlands and West Central",0.0332118429,0.0210249612,0.05208687
Marijuana Use in the Past Month,12 or Older,2004-06,"North Dakota Northeast",0.0457925501,0.0336064021,0.0621135483
Marijuana Use in the Past Month,12 to 17,2004-06,"North Dakota Northeast",0.0485479188,0.031503741,0.0741077553
Marijuana Use in the Past Month,18 or Older,2004-06,"North Dakota Northeast",0.0454944464,0.0328143365,0.0627564724
Marijuana Use in the Past Month,18 to 25,2004-06,"North Dakota Northeast",0.0975077778,0.0697003625,0.1348016156
Marijuana Use in the Past Month,26 or Older,2004-06,"North Dakota Northeast",0.0301188782,0.0185695651,0.0484963252
Marijuana Use in the Past Month,12 or Older,2004-06,"North Dakota Southeast",0.0619946548,0.0482794737,0.079281464
Marijuana Use in the Past Month,12 to 17,2004-06,"North Dakota Southeast",0.0622825197,0.0431471827,0.0891138336
Marijuana Use in the Past Month,18 or Older,2004-06,"North Dakota Southeast",0.0619562543,0.0475354148,0.0803827366
Marijuana Use in the Past Month,18 to 25,2004-06,"North Dakota Southeast",0.1460242791,0.1134846745,0.1859371124
Marijuana Use in the Past Month,26 or Older,2004-06,"North Dakota Southeast",0.039050023,0.0255883171,0.0591637671
Marijuana Use in the Past Month,12 or Older,2004-06,"North Dakota Lake Region and South Central",0.035773164,0.025078004,0.0507919174
Marijuana Use in the Past Month,12 to 17,2004-06,"North Dakota Lake Region and South Central",0.0507562902,0.0342799899,0.0745404919
Marijuana Use in the Past Month,18 or Older,2004-06,"North Dakota Lake Region and South Central",0.0340705751,0.0229697728,0.050260185
Marijuana Use in the Past Month,18 to 25,2004-06,"North Dakota Lake Region and South Central",0.0956421256,0.064672093,0.1392352612
Marijuana Use in the Past Month,26 or Older,2004-06,"North Dakota Lake Region and South Central",0.0249355973,0.0149392201,0.0413401993
Marijuana Use in the Past Month,12 or Older,2004-06,"North Dakota North Central and Northwest",0.0339456865,0.0240907637,0.047635232
Marijuana Use in the Past Month,12 to 17,2004-06,"North Dakota North Central and Northwest",0.043810579,0.0281015889,0.0676894102
Marijuana Use in the Past Month,18 or Older,2004-06,"North Dakota North Central and Northwest",0.0328932699,0.0227762734,0.0472866837
Marijuana Use in the Past Month,18 to 25,2004-06,"North Dakota North Central and Northwest",0.0895240789,0.063163468,0.125413279
Marijuana Use in the Past Month,26 or Older,2004-06,"North Dakota North Central and Northwest",0.0223978565,0.0133000047,0.0374826697
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio",0.061301887,0.0561829185,0.0668542206
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio",0.072392289,0.0645998898,0.0810432123
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio",0.0600276207,0.0544815538,0.0660987935
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio",0.1635426316,0.1515027335,0.1763404878
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio",0.0422067572,0.036364591,0.0489398314
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Board 12",0.0603783392,0.045606982,0.0795352023
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Board 12",0.0699929561,0.0476410916,0.101711694
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Board 12",0.0592224172,0.0438751496,0.0794917435
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Board 12",0.1593025893,0.119019648,0.2099700559
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Board 12",0.0402411864,0.0265786851,0.0604903293
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 20, 32, 54, and 69",0.0415286579,0.030258517,0.0567508393
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 20, 32, 54, and 69",0.0546023799,0.0367132578,0.0804800011
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 20, 32, 54, and 69",0.0398949237,0.0282456208,0.0560715062
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 20, 32, 54, and 69",0.1157558394,0.0814490286,0.1619649216
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 20, 32, 54, and 69",0.027323264,0.017006646,0.0436204643
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.0531628224,0.0403380444,0.069768582
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.0748040274,0.0534405286,0.1037715663
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.0506746875,0.0373683084,0.0683827079
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.1361506208,0.1031837787,0.1775648137
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.0373758655,0.0248669835,0.0558169351
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 22, 74, and 87",0.0512048391,0.0379922443,0.0686843238
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 22, 74, and 87",0.0614015937,0.041109231,0.090762564
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 22, 74, and 87",0.049976275,0.0363140679,0.0684136261
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 22, 74, and 87",0.1380180946,0.0999384125,0.187583373
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 22, 74, and 87",0.0330470303,0.0213556457,0.0508067041
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 23 and 45",0.0495616783,0.0366538931,0.0667002583
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 23 and 45",0.0618765591,0.0422173914,0.089831695
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 23 and 45",0.0480983663,0.0347550428,0.0662131108
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 23 and 45",0.1544618866,0.1124392256,0.2085005348
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 23 and 45",0.0305164166,0.0192131374,0.0481431119
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 27, 71, and 73",0.0517685411,0.03964175,0.0673448917
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 27, 71, and 73",0.0590519527,0.0406878114,0.0849704625
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 27, 71, and 73",0.0509474757,0.038269663,0.067530238
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 27, 71, and 73",0.1344311281,0.1004827885,0.1775846531
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 27, 71, and 73",0.0369767716,0.0250697814,0.0542244934
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 28, 43, and 67",0.0614120712,0.0477868848,0.0786014443
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 28, 43, and 67",0.0723025901,0.0511097316,0.1013445979
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 28, 43, and 67",0.0601738369,0.0459364352,0.0784610414
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 28, 43, and 67",0.1831667394,0.1429400339,0.2316543122
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 28, 43, and 67",0.0394961574,0.0266608511,0.0581416372
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 3, 52, and 85",0.0503614771,0.0386202187,0.0654293582
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 3, 52, and 85",0.066429665,0.0460577026,0.0949158678
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 3, 52, and 85",0.048314448,0.0361610784,0.0642800307
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 3, 52, and 85",0.1527702231,0.1133131386,0.2028239551
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 3, 52, and 85",0.0304506669,0.0201899686,0.0456828068
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 4 and 78",0.0576922645,0.0429923673,0.0770138583
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 4 and 78",0.0688868304,0.0475664011,0.0987725552
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 4 and 78",0.0564541025,0.0410472576,0.0771783989
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 4 and 78",0.151193804,0.1137462775,0.19821251
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 4 and 78",0.0427011087,0.0281477825,0.0642812849
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 5 and 60",0.0569544049,0.0436474945,0.0740042923
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 5 and 60",0.0600374915,0.0407145158,0.087692759
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 5 and 60",0.0565791181,0.0426842993,0.0746443729
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 5 and 60",0.1592372334,0.1206414767,0.2072701835
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 5 and 60",0.0335158091,0.0217995001,0.051199549
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 50 and 76",0.0529047374,0.0406390312,0.0686077413
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 50 and 76",0.0679072834,0.0486506322,0.0940326309
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 50 and 76",0.0512683796,0.0383442449,0.0682395492
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 50 and 76",0.1445926841,0.1099601615,0.1878309769
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 50 and 76",0.0372382082,0.0249817059,0.0551677461
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Board 25 (Franklin)",0.0701908647,0.0574818355,0.0854550487
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Board 25 (Franklin)",0.0914798692,0.068597654,0.1210033134
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Board 25 (Franklin)",0.0678391112,0.0542482894,0.0845305131
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Board 25 (Franklin)",0.1625859851,0.133177414,0.1970126484
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Board 25 (Franklin)",0.0471132954,0.0336309732,0.0656334565
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.0478872722,0.036271632,0.0629796204
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.062765552,0.0432311258,0.090293788
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.0463076259,0.0342963611,0.0622542951
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.1509814143,0.1133616827,0.1982933983
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.0310291463,0.0202389962,0.0472942345
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Boards 8, 13, and 83",0.0555844762,0.04178807,0.0735859958
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Boards 8, 13, and 83",0.0720426689,0.0509910782,0.1008616763
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Boards 8, 13, and 83",0.0536226256,0.0392094575,0.0729318142
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Boards 8, 13, and 83",0.1428905024,0.104851449,0.1917732427
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Boards 8, 13, and 83",0.0392339343,0.0260312599,0.0587290399
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Board 31 (Hamilton)",0.0791489828,0.0632025641,0.098694909
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Board 31 (Hamilton)",0.0827536457,0.0611235302,0.1111321024
Marijuana Use in the Past Month,18 or Older,2004-06,"Ohio Board 31 (Hamilton)",0.0787192324,0.0616108686,0.1000716919
Marijuana Use in the Past Month,18 to 25,2004-06,"Ohio Board 31 (Hamilton)",0.1908384009,0.1534318954,0.2348348067
Marijuana Use in the Past Month,26 or Older,2004-06,"Ohio Board 31 (Hamilton)",0.0584953627,0.0413508994,0.0821390285
Marijuana Use in the Past Month,12 or Older,2004-06,"Ohio Board 48 (Lucas)",0.0681042914,0.0531092925,0.0869442686
Marijuana Use in the Past Month,12 to 17,2004-06,"Ohio Board 48 (Lucas)",0.0715241883,0.0509668907,0.0995038267
